region_index,region,country,iso3,mu_j,mu_i,sigma_i,sd,region_intercept,nation_intercept
4,Americas,Bahamas,BHS,4.0106760019999825,4.047946739204958,0.6144655534998086,-0.06065553551813097,3.4253276152294267,3.3000129213198464
1,Africa,Botswana,BWA,3.3953620452574467,4.0618072392996165,0.6924866330205004,-0.9623943080825365,3.4731349201754567,1.7835618911222173
3,Europe,Belarus,BLR,5.210774746434084,4.173525229689377,0.5965115299376731,1.7388591245723033,3.883650693706448,10.957510685096409
4,Americas,Belize,BLZ,3.859839114491851,4.047946739204958,0.6144655534998086,-0.30613209095563343,3.4253276152294267,2.8379713867762266
4,Americas,Canada,CAN,3.867017460582061,4.047946739204958,0.6144655534998086,-0.29444983138986236,3.4253276152294267,2.858416621276315
1,Africa,Central African Republic,CAF,4.308079052800279,4.0618072392996165,0.6924866330205004,0.35563403213498834,3.4731349201754567,4.4429982710635905
1,Africa,Congo - Brazzaville,COG,5.019459510475465,4.0618072392996165,0.6924866330205004,1.382918060091274,3.4731349201754567,9.04950348337883
3,Europe,Switzerland,CHE,3.7851214669973827,4.173525229689377,0.5965115299376731,-0.6511253231476959,3.883650693706448,2.6336529820152315
1,Africa,C<U+00F4>te d<U+2019>Ivoire,CIV,4.583908137384701,4.0618072392996165,0.6924866330205004,0.7539508680590348,3.4731349201754567,5.854195123694235
4,Americas,Chile,CHL,3.592698025883716,4.047946739204958,0.6144655534998086,-0.740885653765755,3.4253276152294267,2.172651710412601
1,Africa,Cameroon,CMR,4.642985639389785,4.0618072392996165,0.6924866330205004,0.8392629870055027,3.4731349201754567,6.210466546635198
2,Asia,China,CHN,5.510442964216804,4.1747337723911,1.191792169334299,1.1207568116274773,3.888347088733718,14.786185699991359
4,Americas,Colombia,COL,3.7896020033648843,4.047946739204958,0.6144655534998086,-0.4204381097827551,3.4253276152294267,2.6454796350698864
4,Americas,Costa Rica,CRI,4.338182186063793,4.047946739204958,0.6144655534998086,0.47233802644548867,3.4253276152294267,4.578779912930252
4,Americas,Cuba,CUB,4.109647076899514,4.047946739204958,0.6144655534998086,0.10041301313495872,3.4253276152294267,3.643327669395091
1,Africa,Cape Verde,CPV,3.7804674755606706,4.0618072392996165,0.6924866330205004,-0.40627464895862775,3.4731349201754567,2.6214244613769297
2,Asia,Cyprus,CYP,3.7422501042912963,4.1747337723911,1.191792169334299,-0.3628851398993307,3.888347088733718,2.5231307367916367
3,Europe,Czechia,CZE,3.8488045380842477,4.173525229689377,0.5965115299376731,-0.5443661611017938,3.883650693706448,2.8068277192642808
3,Europe,Germany,DEU,3.9279462545034405,4.173525229689377,0.5965115299376731,-0.41169191685464246,3.883650693706448,3.0379915918791305
