"","country_name_en","iso3c","iso3n","X1","iso2c","fish_supply_daily_g_protein_percap","percent_animal_protein_fish","total_renewable_water","eez_total","ifa_total","pp_eez_weighted","mean_educ","fish_relative_caloric_price","mean_gdp","mean_educ_gender_gap","mean_women_educ","mean_men_educ","mean_wage_gap_all_sectors","mean_wage_gap_fishing_sector","inland_water_min","inland_water_max","direct_w_esitimated_ssf","indirect_w_esitimated_ssf","mean_population","mean_pov_prop","mean_prod_carps_etc","mean_prod_misc_freshwater_fishes","mean_prod_salmons_etc","mean_prod_clams_etc","mean_prod_cod_etc","mean_prod_corals","mean_prod_crabs_etc","mean_prod_flounders_etc","mean_prod_freshwater_crustacea","mean_prod_herrings_etc","mean_prod_lobsters_etc","mean_prod_marine_fishes_noID","mean_prod_misc_coastal_fishes","mean_prod_misc_demersal_fishes","mean_prod_misc_pelagic_fishes","mean_prod_mussels","mean_prod_river_eels","mean_prod_sea_urchins_etc","mean_prod_shads","mean_prod_sharks_etc","mean_prod_shrimps_etc","mean_prod_squids_etc","mean_prod_tunas_etc","mean_prod_misc_marine_crustacea","mean_prod_misc_marine_molluscs","mean_prod_oysters","mean_prod_tilapias_etc","mean_prod_abalones_etc","mean_prod_brown_seaweeds","mean_prod_frogs_etc","mean_prod_green_seaweeds","mean_prod_king_crabs_etc","mean_prod_krill_etc","mean_prod_misc_plants","mean_prod_scallops_etc","mean_prod_sturgeons_etc","mean_prod_misc_aqua_inverts","mean_prod_misc_diadromous_fishes","mean_prod_pearls_etc","mean_prod_tunicates","mean_prod_sponges","mean_prod_turtles","mean_prod_red_seaweeds","mean_prod_misc_aqua_mammals","mean_prod_freshwater_molluscs","mean_pro_horeshoe_crabs_etc","mean_aquaculture_production_freshwater","mean_capture_production","mean_aquaculture_production_marine","mean_aquaculture_production_brackish","mean_total_production","mean.prop.ageing","mean.prop.underfive","mean.prop.working","age.dep.ratio","sat_model_est_pov","mean_voice_account","mean_women_parl_perc","female_particip_ssf","count_femal_particip_ssf","mean_imports_tonnes","mean_exports_tonnes","mean_imports_USD1000","mean_exports_USD1000","nb_languages_established","language_diversity","prop_pop_l1_inst","cultural_hegmony_0_low"
"92","Guatemala","GTM",320,91,"GT",0.806666666666667,3.67557715674362,127.9,117676,13862,553.541525884632,0.185449025,3.93,7119.28684936867,0.89195156068517,17.5895925,19.720345,0.911530438073071,NA,3.48,7.97,57,59,14521671.4545455,0.5515,3.99,2250,51.25,NA,NA,NA,NA,82,20.2,NA,1.5,354.454545454545,168.666666666667,NA,8.3,NA,NA,NA,NA,236.909090909091,15858.9090909091,11.4545454545455,15754.1818181818,3.8,7.18181818181818,NA,4969.04545454545,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4878.24818181818,19900,NA,14839.9090909091,39618.1572727273,0.046132710892699,0.123713646718758,0.590733487928334,0.692810752115879,0.149576360410383,-0.308125384829261,0.124856156501726,0.06,19,31100.1818181818,24683.8181818182,75688.9090909091,99437.8181818182,27,0.518,0.7966163772,0.33
"93","Guam","GUM",316,92,"GU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,160101.454545455,NA,NA,4.09090909090909,NA,NA,NA,NA,NA,NA,0.05,NA,0.727272727272727,26.5454545454545,51.6363636363636,NA,93.7272727272727,NA,0,NA,NA,0,11.0909090909091,2.45454545454545,390.272727272727,NA,NA,NA,79.5454545454545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.0909090909091,NA,NA,NA,NA,NA,NA,NA,NA,83.6818181818182,565.363636363636,NA,45.1818181818182,694.227272727273,0.0888961753631631,0.0846370854783661,0.654786921982345,0.527214375284916,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0.736,0.3350465789,0.61
"94","Guinea-Bissau","GNB",624,93,"GW",0.38,3.78234903782349,31.4,105839,24590,1043.68,NA,4.79,1385.95134495381,NA,NA,NA,NA,NA,3.54,8.87,84,580,1570080.27272727,0.693,NA,150,NA,NA,94.8181818181818,NA,10,135.181818181818,NA,45,0,2663.45454545455,3073.27272727273,7,217.272727272727,NA,NA,NA,NA,5,140.818181818182,196.375,30,NA,NA,NA,0.909090909090909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.909090909090909,6714.63636363636,NA,NA,6715.54545454545,0.027545877976837,0.162080365346092,0.5466194290538,0.829426373905157,0.564889440438443,-0.874377180229534,0.124705882352941,0.05,4178,563.090909090909,4706.63636363636,1180.36363636364,3385.72727272727,23,0.859,0.002024171219,0
"95","Guyana","GUY",328,94,"GY",8.19333333333333,17.4264445232187,271,140369,22690,833.33,NA,NA,7017.75540926146,NA,NA,NA,NA,NA,5.95,11.44,54,270,755061.636363636,NA,NA,895.023818181818,NA,NA,NA,NA,NA,NA,0,NA,NA,21758.8181818182,1053.37554545455,NA,NA,NA,NA,NA,NA,860,20224.7782727273,NA,426.636363636364,NA,NA,NA,180.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198.168,44992.2727272727,NA,208.861454545455,45399.3021818182,0.057863577865042,0.0963259244036374,0.64453346225592,0.551509826192604,0.219138233845477,0.131628351286054,0.303830649125912,0.24,11616,1210.63636363636,25706.1818181818,2379.09090909091,70797.6363636364,20,0.514,0.4818051832,0.51
"96","Hong Kong SAR China","HKG",344,95,"HK",17.35,15.3124264532831,NA,2008,2008,1483.45,0.578540757142857,4.46,50485.4239210504,0.936559103688953,56.1174414285714,59.91874,0.703447000962465,NA,NA,NA,8.1,11,7089654.54545455,NA,1049.27272727273,23.0909090909091,NA,NA,NA,NA,998.636363636364,998.636363636364,NA,34.6363636363636,0,95674.2727272727,33829.9090909091,9007.72727272727,4586.90909090909,NA,NA,NA,NA,317.454545454545,4660,7838.90909090909,1517.27272727273,NA,598.090909090909,733.272727272727,358.454545454545,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,2.75,NA,NA,NA,NA,NA,NA,NA,NA,2170.45454545455,158056.363636364,2001.72727272727,NA,162228.545454545,0.154434506682176,0.0398519767194658,0.726336358151567,0.376772605112144,NA,0.518714753064242,NA,0.18,1418,398884.727272727,57337.5454545455,3129729.81818182,83764.4545454545,7,0.205,0.7220933041,0.97
"97","Heard & McDonald Islands","HMD",334,96,"HM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","Honduras","HND",340,97,"HN",0.866666666666667,3.67699052467826,92.16,218804,37692,379.011742564121,0.2067047,4.4,4082.81248311496,1.13304532643349,21.825025,19.26227,1.1091966367519,0.937913026086302,5.27,11.39,38,40,8468290.81818182,0.507,NA,100,NA,NA,3.81818181818182,NA,48.7272727272727,0,0,0,4606.09090909091,2427.27272727273,9.81818181818182,0.909090909090909,0.818181818181818,NA,NA,392.454545454545,NA,0,26848.2727272727,2.18181818181818,2679.36363636364,0,9.09090909090909,NA,23726.0909090909,1139,NA,NA,NA,NA,NA,NA,NA,NA,35.5454545454545,NA,NA,NA,NA,NA,NA,NA,NA,NA,23726.0909090909,13004.6363636364,NA,25298.7272727273,62029.4545454545,0.044285974645386,0.112165088218701,0.616075729992913,0.623177072746404,0.117097991467118,-0.451390735127709,0.22265625,0.06,2384,16602.7272727273,44991.2727272727,25121.4545454545,267607.454545455,10,0.039,0.96250686,0.02
"99","Croatia","HRV",191,98,"HR",5.17333333333333,9.27674835624627,105.5,55961,41983,456.68,0.7057521,6.8,20981.0239413753,0.798444657707346,63.073,78.99483,0.893750882341988,0.835042955669855,3.31,5.92,4.1,12,4268354.54545455,0.200375,3242.45,225.123636363636,1447.86172727273,93,968,8.95454545454546,68.7272727272727,288.017181818182,NA,50888.3636363636,290.818181818182,2583.18363636364,7387.19090909091,232,1364.18181818182,1759.70509090909,0.272727272727273,6.66666666666667,NA,160.363636363636,314.625,1190.18181818182,2393.90909090909,7.36363636363636,0,204.621272727273,NA,7.54545454545455,NA,NA,NA,NA,NA,NA,98.14025,NA,3.66666666666667,NA,3.615,NA,25.3981818181818,NA,NA,NA,NA,NA,4587.28272727273,61374.0659090909,9182.7,NA,75144.0486363636,0.193528331379232,0.0478254463453069,0.658054402762948,0.519631197362009,0.105777616802044,0.510410203175111,0.212525657410635,0.08,123,46449.0909090909,38356.5454545455,128012.727272727,166861.818181818,15,0.102,0.3862825135,0
"100","Haiti","HTI",332,99,"HT",1.52,13.6690647482014,14.03,123525,5672,314.12,NA,21.33,1611.47968483518,NA,NA,NA,2.76773041085309,NA,4.91,7.23,350,360,10097318.5454545,0.585,31,596.363636363636,NA,NA,NA,10,185.454545454545,NA,NA,NA,418.181818181818,13845.4545454545,NA,NA,NA,NA,NA,20,NA,NA,146.363636363636,NA,NA,NA,NA,NA,534.545454545455,218.181818181818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,598.272727272727,15398.1818181818,NA,NA,15996.4545454545,0.0476404054888002,0.118870714360649,0.608639808998208,0.643007876277355,0.441193142640515,-0.731688320636749,0.0422267790688843,0.1,31040,16255.8181818182,379.272727272727,29395.2727272727,8441.81818181818,4,0,0.6143187475,0
"101","Hungary","HUN",348,100,"HU",1.67,3.42587527352297,104,NA,NA,NA,0.760359275,8.63,22806.7128493735,0.897542678216422,72.16150125,80.39896375,0.833358210321636,0.973111453068765,1.94,3.73,NA,NA,9954245.54545454,0.136333333333333,18009.2699090909,3909.27272727273,51.4545454545455,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.2727272727273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15441.179,6656.09090909091,NA,NA,22097.2699090909,0.179081205576495,0.0473478555170463,0.675194826074499,0.481054003055501,0.147731652806252,0.662898554043336,0.0995698935066048,NA,NA,25762.6363636364,3574.36363636364,81521.7272727273,12435.6363636364,17,0.033,0.7026158756,0
"102","Indonesia","IDN",360,101,"ID",12.17,38.1146257438146,2019,6024450,1215466,673.785078159334,0.2906035875,5,8915.74653271813,0.76699971608856,25.18853625,32.84034625,0.784720478966216,0.756372317403621,141.56,353.85,4400,21000,245278050.363636,0.133181818181818,448733.055454545,1119420.6386,NA,52610.5454545455,NA,4.75,92066.7781818182,25465.3636363636,17119.5,536154.363636364,9168.56363636364,660741.890909091,951809.165272727,62199,1132997,3585,2829.63090909091,5309.62,12704.8181818182,116059.454545455,710703.415454545,150609.636363636,1159205.90909091,1497.09090909091,7343,954.545454545455,688306.217272727,353.636363636364,NA,1556.11636363636,NA,NA,NA,NA,1171.63636363636,NA,60119.1818181818,551832.156818182,33156.1163636364,NA,NA,277.818181818182,5955568.98454545,NA,1140.18181818182,NA,1825290.78405455,5705818.45454545,54566.4744545455,1031527.06127273,8617202.77432727,0.0553615474772639,0.0922856111426694,0.670588182986516,0.49122818649506,0.137413187970377,0.0781987954925915,0.160878750651478,0.1,110000,235934.454545455,1000107.72727273,292171.636363636,3176442.63636364,719,0.816,0.3060336159,1
"103","Ireland","IRL",372,102,"IE",6.16,8.47784200385357,52,409929,72258,661.36,0.621998266666667,4,50115.7410944675,1.11637424614746,64.26146,57.56265,NA,NA,4.68,11.36,7.2,16,4561461.09090909,NA,NA,23.3954545454545,13139.3545454545,923.927272727273,35506.0909090909,NA,8257.18181818182,4388.54545454545,NA,35477.0909090909,8920.45454545455,174.909090909091,79.8181818181818,40246.9090909091,98993.5454545455,23233.9545454545,29.2727272727273,2.18181818181818,0,1737.72727272727,196.727272727273,267.545454545455,2080.72727272727,0,0,9401.52090909091,NA,3249.23772727273,29424.5,NA,NA,NA,NA,NA,2118.48545454545,NA,1.09090909090909,NA,NA,NA,NA,NA,100.863636363636,NA,NA,NA,809.577272727273,245315.363636364,42324.7531818182,NA,288449.694090909,0.127929876828728,0.0724662647239438,0.660434129103346,0.51415554698494,0.159271234547227,1.32685880227522,0.152273241937307,0.03,51,107659.545454545,246635,293854.363636364,595805.545454545,5,0.118,0.6722648064,0.06
"104","Israel","ISR",376,103,"IL",6.02,7.81277037549749,1.78,25170,2933,342.196923321414,0.782445855555556,7.15,30976.4393028424,0.999272782153782,78.21704,78.2739622222222,0.665963418156206,NA,1.8,3.23,2.5,3.3,7775400,NA,6637.27272727273,1173.36363636364,448,NA,12.2727272727273,NA,59.8888888888889,0,0,97.3636363636364,1,394.909090909091,5487.18181818182,0,318.545454545455,NA,NA,NA,NA,113,122.818181818182,129.454545454545,114.363636363636,34,NA,0,7821.72727272727,NA,NA,NA,NA,NA,NA,NA,NA,26.3636363636364,NA,78.2,NA,NA,NA,NA,NA,NA,NA,NA,17752.8181818182,2617.81818181818,1935.45454545455,745.454545454545,23051.5454545455,0.113631237722909,0.100169304106425,0.609858772347321,0.639723892387482,0.0173591074102024,0.675573955882679,0.198484848484849,0.02,22,78343.6363636364,4765.54545454545,346498.272727273,28198.0909090909,37,0.719,0.5227218251,0.99
"105","Isle of Man","IMN",833,104,"IM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83621.6363636364,NA,NA,0,0,NA,7.45454545454545,NA,420.909090909091,0.272727272727273,NA,0.727272727272727,54,3.36363636363636,0.454545454545455,1.36363636363636,7.7,NA,NA,NA,NA,8.09090909090909,NA,2,NA,NA,NA,NA,NA,358.727272727273,NA,NA,NA,NA,NA,NA,4123.54545454545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4987.90909090909,NA,NA,4987.90909090909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0.9808446804,0
"106","India","IND",356,105,"IN",1.89,12.2833622183709,1911,2289197,254136,806.290434888304,0.26823,6.99,4501.2157131568,0.568711503417191,19.38038,34.0777,NA,NA,260.87,1011.41,16000,78000,1248050612.45455,0.2585,3501819.36363636,1406440.90909091,516.666666666667,NA,2707.72727272727,0,41724.4545454545,38476.7272727273,19112.1818181818,630927.909090909,2182.33333333333,504547.545454545,830755.545454545,157787.545454545,372786.636363636,11181.9090909091,NA,NA,43255.7272727273,69772.9090909091,640526.272727273,116688.363636364,163498.636363636,27005.8181818182,65533.2727272727,3282.72727272727,NA,NA,4390,2805,15062.7272727273,NA,10115.0909090909,2,NA,NA,0,NA,NA,4.90909090909091,NA,NA,9452,NA,2359,NA,3835180.81818182,4479554.90909091,14464.6363636364,332638.727272727,8661839.09090909,0.0575668454464561,0.0931291662755971,0.657726249474475,0.520389372932893,0.098333765186062,0.425447794524106,0.105826816751285,0.05,69000,33018.7272727273,825759.090909091,85894.0909090909,3392578.36363636,462,0.914,0.6436529887,1
"107","British Indian Ocean Territory","IOT",86,106,"IO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.72727272727273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.5454545454545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.2727272727273,NA,NA,22.2727272727273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0
"108","Iraq","IRQ",368,107,"IQ",0.86,6.50693568726356,89.86,540,531,1991.08,0.2963513,5.81,12468.2875615816,0.694233518554552,23.83312,34.33012,NA,NA,41.85,71.64,NA,NA,31347951,0.2065,38948.1818181818,13836.8181818182,NA,NA,0,NA,NA,67,NA,342.727272727273,NA,1875.90909090909,4809.09090909091,NA,204.090909090909,NA,NA,NA,940.636363636364,NA,337,NA,NA,NA,NA,NA,90.8181818181818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20420.7272727273,41031.5454545455,NA,NA,61452.2727272727,0.0330169764277861,0.144660300140894,0.570880552036681,0.751679920488422,0.0566652957143445,-1.05884575301951,0.255540833888949,NA,NA,33392.9090909091,150.181818181818,49677.0909090909,71,24,0.761,0.3419610119,0
"109","Iran","IRN",364,108,"IR",3.16,11.5525225444797,137,163710,85326,1352.50169507055,0.4422732,NA,15733.6584200654,0.975013918699339,43.6140342857143,44.7317042857143,NA,NA,80.95,115.47,180,870,74807085.4545455,NA,188362.181818182,1575.09090909091,104062.727272727,NA,NA,NA,1787.63636363636,3631.27272727273,141.090909090909,44544.0909090909,24.8181818181818,27072.8181818182,63316.5454545455,20812,52007.9090909091,NA,NA,NA,26541.5454545455,13426.6363636364,18593.6363636364,3254.81818181818,194594.909090909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,643.090909090909,1126,NA,NA,NA,NA,NA,NA,NA,NA,NA,240596.090909091,513168.727272727,4250,10594.9090909091,765518.818181818,0.0583990146350871,0.0880661380794648,0.699369593093579,0.429859132960897,0.0529186227887248,-1.50947124307806,0.0342227936179623,0,0,46079.8181818182,53521.1818181818,84747.8181818182,187101.090909091,80,0.638,0.7719579147,0
"110","Iceland","ISL",352,109,"IS",26.8233333333333,21.4415134559019,170,756112,86350,488.28,NA,6.43,43595.6672173818,NA,NA,NA,0.775524390665491,NA,3.97,6.03,4.9,11,320585.090909091,NA,NA,0,6350.27272727273,1151.27272727273,500134.545454545,NA,5.36363636363636,24038.2,NA,220742.181818182,1968.09090909091,85.1818181818182,0.0909090909090909,105550.272727273,368296.272727273,97.4545454545455,NA,1538.81818181818,NA,1379.27272727273,6464,20.2727272727273,7.81818181818182,NA,NA,NA,0.47,330,19381.1818181818,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,522.427272727273,1230876.63636364,1630.92727272727,5129.81818181818,1238159.80909091,0.137813650404695,0.0672643862969395,0.660408306379849,0.514214752206383,0.0429032751572303,1.40548460050063,0.393939393939394,0.03,116,113944.363636364,680886.636363636,119703.272727273,2064581.27272727,2,0.007,0.9966777409,0
"111","Italy","ITA",380,110,"IT",7.8,12.0593692022263,191.3,538216,104679,438.300652879141,0.455511488888889,4.52,35844.3420452888,0.943303175096896,44.2806833333333,46.9421544444444,NA,NA,18.23,48.12,65,150,59552921.4545455,NA,531.293636363636,3471.96663636364,36438.77,58504.5107272727,14360,9.05,393.545454545455,3209.44363636364,13.9242857142857,67545.3636363636,3005.81818181818,8803.37272727273,35877.0234545455,7751.63636363636,10053.8181818182,66073.9472727273,785.948181818182,0,NA,1580,13663.0345454545,22846.2727272727,15592.9363636364,6249.90909090909,775.727272727273,69.9018181818182,8.83636363636364,4094.54545454545,NA,NA,845.454545454545,NA,NA,NA,454.636363636364,808.755454545455,NA,NA,NA,NA,0.209090909090909,NA,445.454545454545,NA,NA,NA,37988.5402727273,227178.804545455,76839.5034545455,40962.2852727273,382969.133545455,0.218924625444755,0.0432839672556379,0.645137200375982,0.550057878257843,0.0287232287707969,0.998089671134948,0.241991341991342,0.08,2160,1017396.09090909,150840.090909091,5580109.90909091,764000,34,0.46,0.5250839123,0
"112","Jersey","JEY",832,111,"JE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0.136,0.9282371295,0.07
"113","Jamaica","JAM",388,112,"JM",6.27333333333333,15.0970640141184,10.82,263284,13422,322.29,0.1332715,6.45,8337.4755470297,1.77670361334287,16.89503,9.5092,NA,NA,1.44,2.7,110,110,2828179.27272727,0.150833333333333,1.8,571.545454545455,NA,NA,NA,NA,NA,NA,8.8,NA,236.181818181818,11774.2727272727,NA,NA,NA,NA,NA,NA,NA,NA,133.175,NA,NA,NA,NA,0,2965.14090909091,1733.18181818182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2974.68636363636,14311.2727272727,0,133.175,17382.8136363636,0.0860914664356946,0.0805529402660528,0.664005301136614,0.506012072928101,0.0533042136297744,0.571713303977793,0.132683982683983,0.06,5400,29314.0909090909,970.363636363636,99692.7272727273,9584.45454545455,4,0.017,0,0
"114","Jordan","JOR",400,113,"JO",1.55,6.13780359028511,0.937,97,28,341.76,0.4120205,7.29,9205.78989335212,0.940851535342599,39.92901,42.439225,0.903353830149558,NA,2.19,2.6,0.1,0.2,7724601,0.1385,384.090909090909,438.909090909091,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.3636363636364,33.0909090909091,NA,14.9090909090909,NA,NA,NA,NA,NA,NA,NA,129.818181818182,NA,NA,NA,265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,455.818181818182,644.090909090909,NA,193.272727272727,1293.18181818182,0.0377997573610279,0.122179823142992,0.607839729584837,0.645170513423027,0.0235565413722716,-0.756317480043931,0.0987202109929382,0.02,2,30244,10,90765.2727272727,30.3333333333333,10,0.498,0.3264526689,0
"115","Japan","JPN",392,114,"JP",17.2433333333333,26.7048681018017,430,4464772,286696,386.388973056183,0.6978456,4.92,36551.120213513,0.980181250321747,69.11604,70.51353,0.711661061324491,NA,59.76,116.98,240,320,127668501,NA,4857.81818181818,1998.81818181818,216719.909090909,66987.0909090909,265964.363636364,4.93754545454545,32139.0909090909,60157.1818181818,600.363636363636,579156.090909091,1237.90909090909,222721.090909091,240855.818181818,52383,1139959,NA,19919.6363636364,19150.3636363636,6760,16736.9090909091,19506.1818181818,294861,527600.272727273,26920.8181818182,0,182876.454545455,0,8327.27272727273,157442.090909091,0,0,0,17218.3636363636,40990.8181818182,503558.272727273,NA,6550.63636363636,0,21.9790909090909,7823.27272727273,0.001,347.272727272727,327403.727272727,NA,12708.1818181818,NA,37828.1883636364,3868329.57490909,650471.608909091,NA,4556629.37218182,0.256382242338749,0.0410486852320838,0.61430867476957,0.627846131873533,0.0313379702379082,1.03047084266489,0.0950657894736842,0.13,31200,2633697.81818182,523563.727272727,14998735.4545455,1859364,15,0.035,0.9821901623,0
"116","Kenya","KEN",404,115,"KE",1.13,6.95670018469115,30.7,162794,8282,564.58,0.24202125,7.38,2594.59966180358,0.695049892183076,19.81516,28.508975,NA,NA,20.97,27.84,12,39,43250088.4545455,0.361,62877.7272727273,57841.7272727273,339.727272727273,NA,NA,NA,175.545454545455,NA,21,258.727272727273,150.818181818182,678.7,2343.81818181818,1656.1,1430.18181818182,NA,NA,39.2727272727273,NA,400.636363636364,213.272727272727,672.909090909091,954.545454545455,58.3,NA,33.3,36772.1818181818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6,186.909090909091,NA,NA,0,220,NA,NA,NA,13780.1818181818,153104.636363636,NA,1.6,166885.545454545,0.0218086156281788,0.147000995948182,0.566610735698349,0.764880079032561,0.419255196988544,-0.233613004061309,0.128002102622412,0.28,744,26542.0909090909,15782.8181818182,15637,52960.0909090909,68,0.927,0.0861770632,1
"117","Kyrgyzstan","KGZ",417,116,"KG",0.56,1.57761292140107,23.62,NA,NA,NA,0.883702,12.04,3511.14631528724,0.970592139365773,87.0867,89.72533,0.737737394168174,NA,11.01,13.16,NA,NA,5577272.72727273,0.338090909090909,382.03,15.2857142857143,146.527272727273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.85454545454545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,479.320909090909,64.8181818181818,NA,NA,544.139090909091,0.0452887246270448,0.119214964807387,0.64122574768305,0.559513172409739,0.0951716433895981,-0.634362602775747,0.210606060606061,NA,NA,8670.45454545455,155.777777777778,10135.2727272727,203.111111111111,6,0.459,0.5777757541,0
"118","Cambodia","KHM",116,117,"KH",13.1833333333333,41.1293677204659,476.1,47676,22666,652.71,0.0699055,7.24,2719.30403212092,0.345512488373676,3.807634,11.02025,0.785598280875014,NA,15.6,70.68,160,800,14577978.3636364,0.272,26568.1818181818,493540,NA,1280.55555555556,NA,NA,5463.36363636364,NA,596.363636363636,NA,NA,68925,317.777777777778,NA,NA,1573.11111111111,NA,NA,NA,NA,10446.8181818182,5480.45454545455,0,NA,6221.90909090909,NA,2322.54545454545,NA,NA,65.5555555555556,NA,NA,NA,NA,NA,NA,NA,214.444444444444,NA,NA,NA,NA,3681.66666666667,NA,NA,NA,77511.6363636364,541590.363636364,3474.88888888889,443.454545454545,622388.545454545,0.0423514546790547,0.112316857074047,0.638136120876353,0.56706377728109,0.54674925134849,-1.03481178933924,0.190687361419069,0.1,15573,8484.90909090909,30348.8181818182,7656.81818181818,47643.6363636364,27,0.101,0.8909834681,0
"119","Kiribati","KIR",296,118,"KI",23.9466666666667,38.9883859763378,NA,3437132,6213,332.47871694017,NA,NA,1865.95859890451,NA,NA,NA,NA,NA,NA,NA,23,2,104120.090909091,0.218,NA,0,NA,NA,NA,NA,NA,NA,NA,35.2,NA,622.545454545455,3216.18181818182,NA,873,NA,NA,217.272727272727,NA,232.363636363636,NA,25.4545454545455,68626.9090909091,109.222222222222,1296,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,3928.57272727273,NA,NA,NA,NA,75248.7272727273,NA,7.36363636363636,75256.0909090909,0.0377706027169036,0.131294249542176,0.605480435104373,0.651581028918993,NA,0.86836404692043,0.0677583286278938,0.35,8050,421.181818181818,47304.6363636364,906.090909090909,56959.2727272727,2,0.019,0.8149460587,1
"120","Comoros","COM",174,119,"KM",NA,NA,1.2,164643,1561,393.29,NA,5.69,2413.88560797781,NA,NA,NA,0.955966280957118,NA,NA,NA,38,130,708415.363636364,0.424,NA,0,NA,NA,6.22222222222222,NA,NA,26.4545454545455,NA,8524.09090909091,26.4545454545455,2376.72727272727,1002.63636363636,205.090909090909,8668.09090909091,NA,NA,NA,292.2,86.4545454545455,205.571428571429,NA,7207.63636363636,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28392.3636363636,NA,NA,28392.3636363636,0.0298317236273578,0.149221088162956,0.569484460694145,0.755974164389138,NA,-0.356353770602833,0.0275482093663912,0.28,7991,764.818181818182,1,1182.63636363636,2,6,0.551,0.001681555439,0
